Production_Date,Shift,Line,Machine_ID,Product_ID,Planned_Qty,Actual_Qty,Runtime_Hours,Setup_Time_Min
2025-05-25,Night,Line3,M304,P103,1036,891,7.52,26
2025-05-25,Day,Line4,M401,P104,1039,1004,7.59,33
2025-05-25,Night,Line4,M401,P102,1013,951,7.93,44
2025-05-25,Day,Line4,M402,P103,889,848,6.88,18
2025-05-25,Night,Line4,M402,P103,976,956,7.06,44
2025-05-25,Day,Line4,M403,P102,899,863,7.26,42
2025-05-25,Night,Line4,M403,P104,1124,1043,7.29,30
2025-05-25,Day,Line4,M404,P101,1159,1098,7.14,24
2025-05-25,Night,Line4,M404,P103,1180,1071,7.04,45
2025-05-26,Day,Line1,M101,P102,1088,1048,7.36,27
2025-05-26,Night,Line1,M101,P101,1085,1066,7.78,38
2025-05-26,Day,Line1,M102,P104,1152,1094,7.57,37
2025-05-26,Night,Line1,M102,P101,937,888,7.15,11
2025-05-26,Day,Line1,M103,P104,1136,1084,7.23,13
2025-05-26,Night,Line1,M103,P103,1094,1025,7.03,19
2025-05-26,Day,Line1,M104,P101,1199,1181,7.65,32
2025-05-26,Night,Line1,M104,P101,991,899,6.87,26
2025-05-26,Day,Line2,M201,P101,1156,1058,6.87,41
2025-05-26,Night,Line2,M201,P104,918,892,6.51,35
2025-05-26,Day,Line2,M202,P102,1188,1121,7.42,38
2025-05-26,Night,Line2,M202,P103,1125,1044,6.75,29
2025-05-26,Day,Line2,M203,P103,969,1001,6.95,42
2025-05-26,Night,Line2,M203,P104,923,889,6.55,44
2025-05-26,Day,Line2,M204,P103,853,796,7.69,13
2025-05-26,Night,Line2,M204,P103,1150,1120,7.15,17
2025-05-26,Day,Line3,M301,P101,1164,1087,7.57,14
2025-05-26,Night,Line3,M301,P104,932,747,6.91,22
2025-05-26,Day,Line3,M302,P102,1157,1058,6.99,21
2025-05-26,Night,Line3,M302,P102,865,743,7.16,41
2025-05-26,Day,Line3,M303,P101,1019,924,7.43,15
2025-05-26,Night,Line3,M303,P101,1056,1009,7.32,34
2025-05-26,Day,Line3,M304,P104,1045,978,7.3,40
2025-05-26,Night,Line3,M304,P102,1025,943,7.52,21
2025-05-26,Day,Line4,M401,P101,1009,962,7.12,32
2025-05-26,Night,Line4,M401,P102,1070,1038,7.65,26
2025-05-26,Day,Line4,M402,P104,896,840,7.84,21
2025-05-26,Night,Line4,M402,P103,1055,996,6.55,22
2025-05-26,Day,Line4,M403,P102,1029,1013,7.93,15
2025-05-26,Night,Line4,M403,P103,1081,1042,6.58,16
2025-05-26,Day,Line4,M404,P103,860,788,7.0,13
2025-05-26,Night,Line4,M404,P101,1199,1195,6.64,33
2025-05-27,Day,Line1,M101,P101,936,873,6.66,10
2025-05-27,Night,Line1,M101,P101,852,869,7.42,30
2025-05-27,Day,Line1,M102,P104,1006,991,7.86,11
2025-05-27,Night,Line1,M102,P103,885,852,7.11,21
2025-05-27,Day,Line1,M103,P102,1175,1098,7.15,41
2025-05-27,Night,Line1,M103,P102,1124,1039,7.1,23
2025-05-27,Day,Line1,M104,P103,899,911,7.62,19
2025-05-27,Night,Line1,M104,P103,1143,1130,7.26,21
2025-05-27,Day,Line2,M201,P104,940,897,6.57,42
2025-05-27,Night,Line2,M201,P102,1077,1004,7.56,11
2025-05-27,Day,Line2,M202,P101,1125,1072,7.89,17
2025-05-27,Night,Line2,M202,P103,999,973,7.39,16
2025-05-27,Day,Line2,M203,P103,1199,1188,6.95,21
2025-05-27,Night,Line2,M203,P102,901,857,7.03,41
2025-05-27,Day,Line2,M204,P102,1158,1116,7.11,19
2025-05-27,Night,Line2,M204,P103,1082,1011,7.99,45
2025-05-27,Day,Line3,M301,P104,1079,1065,7.29,17
2025-05-27,Night,Line3,M301,P101,1023,869,6.98,25
2025-05-27,Day,Line3,M302,P103,922,828,7.67,25
2025-05-27,Night,Line3,M302,P104,946,850,7.44,35
2025-05-27,Day,Line3,M303,P101,1033,893,7.79,13
2025-05-27,Night,Line3,M303,P104,1187,1036,7.55,16
2025-05-27,Day,Line3,M304,P101,1189,1160,6.64,30
2025-05-27,Night,Line3,M304,P104,1129,1037,7.21,22
2025-05-27,Day,Line4,M401,P103,1014,956,7.49,18
2025-05-27,Night,Line4,M401,P104,951,877,7.87,28
2025-05-27,Day,Line4,M402,P104,1056,971,7.47,37
2025-05-27,Night,Line4,M402,P104,892,826,7.81,41
2025-05-27,Day,Line4,M403,P101,1101,1075,7.3,16
2025-05-27,Night,Line4,M403,P103,1137,1081,7.63,40
2025-05-27,Day,Line4,M404,P104,1006,954,7.08,41
2025-05-27,Night,Line4,M404,P103,1200,1095,7.27,13
2025-05-28,Day,Line1,M101,P101,946,902,7.04,15
2025-05-28,Night,Line1,M101,P103,1150,1073,6.94,44
2025-05-28,Day,Line1,M102,P102,1178,1159,7.94,30
2025-05-28,Night,Line1,M102,P101,1123,1063,7.48,11
2025-05-28,Day,Line1,M103,P101,1005,967,6.81,34
2025-05-28,Night,Line1,M103,P102,1030,1006,7.29,44
2025-05-28,Day,Line1,M104,P101,1200,1210,6.83,37
2025-05-28,Night,Line1,M104,P102,1110,1055,7.05,33
2025-05-28,Day,Line2,M201,P101,959,932,7.17,16
2025-05-28,Night,Line2,M201,P104,945,884,7.63,24
2025-05-28,Day,Line2,M202,P103,887,829,7.36,23
2025-05-28,Night,Line2,M202,P104,955,923,7.84,10
2025-05-28,Day,Line2,M203,P101,1045,1024,6.82,23
2025-05-28,Night,Line2,M203,P101,998,936,6.61,10
2025-05-28,Day,Line2,M204,P102,1187,1147,7.07,31
2025-05-28,Night,Line2,M204,P102,1049,1022,7.9,24
2025-05-28,Day,Line3,M301,P103,1055,1002,7.17,12
2025-05-28,Night,Line3,M301,P102,922,755,7.35,25
2025-05-28,Day,Line3,M302,P103,1066,950,7.82,29
2025-05-28,Night,Line3,M302,P102,1184,1052,7.17,27
2025-05-28,Day,Line3,M303,P104,855,750,6.51,36
2025-05-28,Night,Line3,M303,P104,1043,936,6.87,27
2025-05-28,Day,Line3,M304,P102,1099,981,7.86,26
2025-05-28,Night,Line3,M304,P101,1170,1051,6.82,35
2025-05-28,Day,Line4,M401,P101,1079,1018,6.52,18
2025-05-28,Night,Line4,M401,P102,886,819,7.66,17
2025-05-28,Day,Line4,M402,P101,931,901,6.78,41
2025-05-28,Night,Line4,M402,P101,943,913,6.93,44
2025-05-28,Day,Line4,M403,P103,935,914,6.87,26
2025-05-28,Night,Line4,M403,P104,995,934,7.6,44
2025-05-28,Day,Line4,M404,P103,995,902,7.18,26
2025-05-28,Night,Line4,M404,P101,911,841,6.61,35
2025-05-29,Day,Line1,M101,P102,894,841,7.59,45
2025-05-29,Night,Line1,M101,P104,952,916,6.6,18
2025-05-29,Day,Line1,M102,P101,1090,1051,7.95,40
2025-05-29,Night,Line1,M102,P101,907,857,7.22,24
2025-05-29,Day,Line1,M103,P101,1048,981,6.78,21
2025-05-29,Night,Line1,M103,P101,884,868,7.16,25
2025-05-29,Day,Line1,M104,P104,1165,1124,7.44,33
2025-05-29,Night,Line1,M104,P104,923,844,7.31,38
2025-05-29,Day,Line2,M201,P101,1189,1113,7.33,42
2025-05-29,Night,Line2,M201,P102,957,909,6.93,30
2025-05-29,Day,Line2,M202,P101,1141,1065,6.52,10
2025-05-29,Night,Line2,M202,P102,1024,943,6.86,26
2025-05-29,Day,Line2,M203,P102,1029,953,7.26,39
2025-05-29,Night,Line2,M203,P102,1179,1134,7.83,13
2025-05-29,Day,Line2,M204,P104,1044,975,7.06,19
2025-05-29,Night,Line2,M204,P103,1108,1094,7.18,14
2025-05-29,Day,Line3,M301,P102,944,872,7.05,22
2025-05-29,Night,Line3,M301,P103,1186,1016,7.78,38
2025-05-29,Day,Line3,M302,P101,1075,997,7.05,14
2025-05-29,Night,Line3,M302,P102,1158,1079,6.81,43
2025-05-29,Day,Line3,M303,P103,1135,1030,6.84,20
2025-05-29,Night,Line3,M303,P102,1130,1057,6.79,30
2025-05-29,Day,Line3,M304,P101,907,838,6.84,14
2025-05-29,Night,Line3,M304,P104,1115,973,7.29,44
2025-05-29,Day,Line4,M401,P101,1166,1196,7.82,20
2025-05-29,Night,Line4,M401,P103,1039,934,7.8,12
2025-05-29,Day,Line4,M402,P102,903,858,7.14,24
2025-05-29,Night,Line4,M402,P101,1045,981,7.41,10
2025-05-29,Day,Line4,M403,P101,1048,1068,6.73,17
2025-05-29,Night,Line4,M403,P102,1171,1127,7.47,12
2025-05-29,Day,Line4,M404,P101,860,840,7.01,40
2025-05-29,Night,Line4,M404,P104,994,912,7.56,34
2025-05-30,Day,Line1,M101,P104,971,928,7.56,41
2025-05-30,Night,Line1,M101,P103,1026,947,6.84,39
2025-05-30,Day,Line1,M102,P104,928,905,7.38,39
2025-05-30,Night,Line1,M102,P103,964,941,7.03,19
2025-05-30,Day,Line1,M103,P103,1176,1217,7.21,21
2025-05-30,Night,Line1,M103,P104,981,908,7.55,20
2025-05-30,Day,Line1,M104,P103,860,790,6.82,37
2025-05-30,Night,Line1,M104,P103,923,859,6.51,12
2025-05-30,Day,Line2,M201,P104,1060,1050,7.69,44
2025-05-30,Night,Line2,M201,P102,1055,965,6.8,18
2025-05-30,Day,Line2,M202,P103,956,917,7.88,35
2025-05-30,Night,Line2,M202,P104,1063,1017,7.56,39
2025-05-30,Day,Line2,M203,P104,1077,1019,6.83,34
2025-05-30,Night,Line2,M203,P104,1036,981,6.51,31
2025-05-30,Day,Line2,M204,P103,1190,1109,7.68,35
2025-05-30,Night,Line2,M204,P102,1121,1097,7.01,23
2025-05-30,Day,Line3,M301,P102,961,867,6.76,22
2025-05-30,Night,Line3,M301,P102,1187,1063,7.01,33
2025-05-30,Day,Line3,M302,P104,1130,969,7.65,36
2025-05-30,Night,Line3,M302,P103,1179,1011,6.65,29
2025-05-30,Day,Line3,M303,P102,1051,988,6.6,19
2025-05-30,Night,Line3,M303,P104,905,793,7.91,44
2025-05-30,Day,Line3,M304,P104,1003,886,7.66,36
2025-05-30,Night,Line3,M304,P101,952,806,7.39,23
2025-05-30,Day,Line4,M401,P103,1132,1129,6.68,20
2025-05-30,Night,Line4,M401,P104,1114,1070,7.75,37
2025-05-30,Day,Line4,M402,P102,1076,1053,7.83,11
2025-05-30,Night,Line4,M402,P102,1047,1037,7.55,21
2025-05-30,Day,Line4,M403,P103,1198,1138,7.24,19
2025-05-30,Night,Line4,M403,P104,1144,1028,6.58,22
2025-05-30,Day,Line4,M404,P102,1060,1019,6.54,30
2025-05-30,Night,Line4,M404,P104,975,972,7.89,18
2025-05-31,Day,Line1,M101,P104,1011,973,6.84,43
2025-05-31,Night,Line1,M101,P101,1196,1166,6.68,16
2025-05-31,Day,Line1,M102,P101,893,821,7.26,11
2025-05-31,Night,Line1,M102,P101,877,804,7.95,31
2025-05-31,Day,Line1,M103,P101,1010,998,7.48,32
2025-05-31,Night,Line1,M103,P102,927,876,7.21,23
2025-05-31,Day,Line1,M104,P103,883,845,7.8,33
2025-05-31,Night,Line1,M104,P103,1148,1119,6.94,38
2025-05-31,Day,Line2,M201,P104,1023,1010,7.91,21
2025-05-31,Night,Line2,M201,P103,1005,950,6.58,16
2025-05-31,Day,Line2,M202,P102,927,824,7.44,20
2025-05-31,Night,Line2,M202,P104,910,855,7.69,44
2025-05-31,Day,Line2,M203,P104,931,906,7.56,45
2025-05-31,Night,Line2,M203,P104,993,882,6.7,25
2025-05-31,Day,Line2,M204,P101,1189,1156,7.92,19
2025-05-31,Night,Line2,M204,P104,899,877,7.01,12
2025-05-31,Day,Line3,M301,P102,1045,951,6.63,40
2025-05-31,Night,Line3,M301,P104,1094,941,7.95,20
2025-05-31,Day,Line3,M302,P101,1150,968,6.6,33
2025-05-31,Night,Line3,M302,P104,1149,1037,7.43,21
2025-05-31,Day,Line3,M303,P104,860,740,7.87,41
2025-05-31,Night,Line3,M303,P103,1023,929,6.96,15
2025-05-31,Day,Line3,M304,P103,885,854,6.65,21
2025-05-31,Night,Line3,M304,P102,1169,965,7.9,29
2025-05-31,Day,Line4,M401,P104,926,869,7.08,17
2025-05-31,Night,Line4,M401,P102,1174,1096,7.4,30
2025-05-31,Day,Line4,M402,P103,892,908,6.58,32
2025-05-31,Night,Line4,M402,P104,858,810,6.93,36
2025-05-31,Day,Line4,M403,P102,1036,981,7.42,26
2025-05-31,Night,Line4,M403,P102,1112,1080,6.73,27
2025-05-31,Day,Line4,M404,P101,1100,1043,7.27,30
2025-05-31,Night,Line4,M404,P102,876,803,7.38,25
2025-06-01,Day,Line1,M101,P103,984,962,7.41,38
2025-06-01,Night,Line1,M101,P104,1022,995,7.12,12
2025-06-01,Day,Line1,M102,P103,1186,1049,7.76,39
2025-06-01,Night,Line1,M102,P101,1020,935,6.85,45
2025-06-01,Day,Line1,M103,P101,916,885,7.79,10
2025-06-01,Night,Line1,M103,P101,1004,938,6.62,34
2025-06-01,Day,Line1,M104,P102,1090,1046,7.41,34
2025-06-01,Night,Line1,M104,P104,868,790,6.91,27
2025-06-01,Day,Line2,M201,P104,1021,1001,6.99,33
2025-06-01,Night,Line2,M201,P104,1058,1044,6.54,31
2025-06-01,Day,Line2,M202,P102,1027,961,7.75,26
2025-06-01,Night,Line2,M202,P102,1100,1056,7.13,28
2025-06-01,Day,Line2,M203,P103,892,883,7.8,38
2025-06-01,Night,Line2,M203,P101,1191,1127,7.06,30
2025-06-01,Day,Line2,M204,P101,861,843,7.15,18
2025-06-01,Night,Line2,M204,P101,974,895,6.79,14
2025-06-01,Day,Line3,M301,P102,1041,994,6.97,14
2025-06-01,Night,Line3,M301,P102,1142,1055,6.98,25
2025-06-01,Day,Line3,M302,P101,888,842,6.59,10
2025-06-01,Night,Line3,M302,P101,1024,876,7.89,14
2025-06-01,Day,Line3,M303,P102,1148,1062,6.84,39
2025-06-01,Night,Line3,M303,P103,1190,1037,6.62,16
2025-06-01,Day,Line3,M304,P101,878,841,7.34,18
2025-06-01,Night,Line3,M304,P102,891,772,7.78,21
2025-06-01,Day,Line4,M401,P101,896,866,7.23,10
2025-06-01,Night,Line4,M401,P104,969,853,7.03,23
2025-06-01,Day,Line4,M402,P101,890,860,7.49,34
2025-06-01,Night,Line4,M402,P103,1170,1060,6.79,43
2025-06-01,Day,Line4,M403,P102,1093,1067,6.87,22
2025-06-01,Night,Line4,M403,P104,1159,1084,7.5,21
2025-06-01,Day,Line4,M404,P104,997,946,7.91,13
2025-06-01,Night,Line4,M404,P104,944,934,7.6,42
2025-06-02,Day,Line1,M101,P101,890,915,7.54,21
2025-06-02,Night,Line1,M101,P102,984,883,7.39,19
2025-06-02,Day,Line1,M102,P102,913,867,6.95,14
2025-06-02,Night,Line1,M102,P102,945,912,6.82,30
2025-06-02,Day,Line1,M103,P102,933,906,7.49,35
2025-06-02,Night,Line1,M103,P103,1157,1115,7.42,36
2025-06-02,Day,Line1,M104,P103,961,920,7.81,37
2025-06-02,Night,Line1,M104,P103,1026,1001,7.04,25
2025-06-02,Day,Line2,M201,P101,1185,1144,6.89,26
2025-06-02,Night,Line2,M201,P103,932,888,7.35,14
2025-06-02,Day,Line2,M202,P101,882,816,7.39,41
2025-06-02,Night,Line2,M202,P103,880,829,6.97,37
2025-06-02,Day,Line2,M203,P101,1195,1178,7.51,38
2025-06-02,Night,Line2,M203,P101,1195,1135,7.04,15
2025-06-02,Day,Line2,M204,P103,1151,1175,7.94,33
2025-06-02,Night,Line2,M204,P101,1141,1077,6.88,26
2025-06-02,Day,Line3,M301,P103,1080,999,7.1,32
2025-06-02,Night,Line3,M301,P104,1039,930,7.93,41
2025-06-02,Day,Line3,M302,P103,1100,999,7.19,30
2025-06-02,Night,Line3,M302,P102,966,885,7.35,20
2025-06-02,Day,Line3,M303,P101,1030,934,7.75,36
2025-06-02,Night,Line3,M303,P104,1086,928,6.52,30
2025-06-02,Day,Line3,M304,P104,1087,1041,7.7,39
2025-06-02,Night,Line3,M304,P104,928,809,7.92,19
2025-06-02,Day,Line4,M401,P104,1064,975,7.89,11
2025-06-02,Night,Line4,M401,P102,1012,970,7.66,34
2025-06-02,Day,Line4,M402,P102,1054,1066,7.89,33
2025-06-02,Night,Line4,M402,P101,1072,1029,7.57,21
2025-06-02,Day,Line4,M403,P102,1153,1155,6.56,21
2025-06-02,Night,Line4,M403,P102,898,820,7.08,11
2025-06-02,Day,Line4,M404,P104,1091,1009,6.53,19
2025-06-02,Night,Line4,M404,P103,1022,950,6.7,22
2025-06-03,Day,Line1,M101,P101,1104,1096,7.98,35
2025-06-03,Night,Line1,M101,P102,1005,961,7.02,45
2025-06-03,Day,Line1,M102,P103,966,946,6.75,22
2025-06-03,Night,Line1,M102,P104,1160,1095,7.58,41
2025-06-03,Day,Line1,M103,P104,1072,1019,7.79,20
2025-06-03,Night,Line1,M103,P104,1190,1125,7.72,13
2025-06-03,Day,Line1,M104,P103,904,864,7.26,14
2025-06-03,Night,Line1,M104,P103,1094,1015,7.3,28
2025-06-03,Day,Line2,M201,P102,970,943,7.05,43
2025-06-03,Night,Line2,M201,P104,960,895,6.57,36
2025-06-03,Day,Line2,M202,P104,856,829,7.11,29
2025-06-03,Night,Line2,M202,P102,1023,903,6.91,29
2025-06-03,Day,Line2,M203,P104,1163,1123,7.99,17
2025-06-03,Night,Line2,M203,P102,1121,1045,6.99,28
2025-06-03,Day,Line2,M204,P103,1041,1045,7.58,18
2025-06-03,Night,Line2,M204,P103,1139,1020,7.09,40
2025-06-03,Day,Line3,M301,P101,859,785,7.18,38
2025-06-03,Night,Line3,M301,P103,1063,974,7.47,25
2025-06-03,Day,Line3,M302,P102,1017,922,7.21,24
2025-06-03,Night,Line3,M302,P103,1174,1035,6.97,40
2025-06-03,Day,Line3,M303,P103,1134,1061,7.6,31
2025-06-03,Night,Line3,M303,P103,949,860,7.98,18
2025-06-03,Day,Line3,M304,P103,1173,1089,7.65,24
2025-06-03,Night,Line3,M304,P102,977,858,7.04,41
2025-06-03,Day,Line4,M401,P104,859,811,7.68,30
2025-06-03,Night,Line4,M401,P101,1046,992,7.3,19
2025-06-03,Day,Line4,M402,P103,891,881,7.46,43
2025-06-03,Night,Line4,M402,P104,1086,978,6.81,27
2025-06-03,Day,Line4,M403,P101,1080,1034,7.35,34
2025-06-03,Night,Line4,M403,P102,991,918,7.81,19
2025-06-03,Day,Line4,M404,P103,880,846,7.63,40
2025-06-03,Night,Line4,M404,P102,964,928,7.16,10
2025-06-04,Day,Line1,M101,P103,1032,966,7.06,40
2025-06-04,Night,Line1,M101,P102,989,949,7.45,30
2025-06-04,Day,Line1,M102,P104,1010,959,7.17,44
2025-06-04,Night,Line1,M102,P102,1180,1149,7.78,22
2025-06-04,Day,Line1,M103,P101,1001,938,6.99,13
2025-06-04,Night,Line1,M103,P102,1118,1082,7.52,42
2025-06-04,Day,Line1,M104,P103,977,902,6.96,34
2025-06-04,Night,Line1,M104,P104,855,809,7.85,29
2025-06-04,Day,Line2,M201,P103,954,935,6.53,19
2025-06-04,Night,Line2,M201,P103,862,791,7.51,11
2025-06-04,Day,Line2,M202,P104,890,797,7.79,33
2025-06-04,Night,Line2,M202,P104,925,857,7.78,38
2025-06-04,Day,Line2,M203,P104,1134,1090,7.05,20
2025-06-04,Night,Line2,M203,P104,1010,941,7.12,16
2025-06-04,Day,Line2,M204,P103,1083,1022,7.91,27
2025-06-04,Night,Line2,M204,P102,1160,1121,6.77,39
2025-06-04,Day,Line3,M301,P103,933,884,6.88,18
2025-06-04,Night,Line3,M301,P103,858,794,6.99,17
2025-06-04,Day,Line3,M302,P101,1017,940,6.99,45
2025-06-04,Night,Line3,M302,P104,1038,943,7.3,19
2025-06-04,Day,Line3,M303,P103,1042,921,7.76,45
2025-06-04,Night,Line3,M303,P101,1171,1041,7.58,37
2025-06-04,Day,Line3,M304,P103,1052,961,7.91,21
2025-06-04,Night,Line3,M304,P103,1163,1046,7.33,12
2025-06-04,Day,Line4,M401,P103,1015,983,7.46,12
2025-06-04,Night,Line4,M401,P101,917,863,6.55,41
2025-06-04,Day,Line4,M402,P101,884,861,7.69,18
2025-06-04,Night,Line4,M402,P102,902,855,7.38,43
2025-06-04,Day,Line4,M403,P102,970,938,6.93,15
2025-06-04,Night,Line4,M403,P103,1032,949,7.46,31
2025-06-04,Day,Line4,M404,P101,1061,984,6.81,31
2025-06-04,Night,Line4,M404,P101,1102,1046,7.43,35
2025-06-05,Day,Line1,M101,P101,1118,1060,7.75,36
2025-06-05,Night,Line1,M101,P104,929,856,6.99,45
2025-06-05,Day,Line1,M102,P101,956,938,6.84,38
2025-06-05,Night,Line1,M102,P102,909,853,7.08,26
2025-06-05,Day,Line1,M103,P102,972,974,7.85,13
2025-06-05,Night,Line1,M103,P101,876,839,7.87,24
2025-06-05,Day,Line1,M104,P104,871,817,6.54,12
2025-06-05,Night,Line1,M104,P102,969,931,7.08,19
2025-06-05,Day,Line2,M201,P102,1106,1076,7.49,30
2025-06-05,Night,Line2,M201,P103,1048,961,6.57,35
2025-06-05,Day,Line2,M202,P101,1111,1049,7.15,28
2025-06-05,Night,Line2,M202,P104,862,827,7.5,36
2025-06-05,Day,Line2,M203,P101,870,791,6.6,22
2025-06-05,Night,Line2,M203,P101,956,841,7.1,24
2025-06-05,Day,Line2,M204,P104,853,824,7.12,32
2025-06-05,Night,Line2,M204,P101,1147,1082,7.14,33
2025-06-05,Day,Line3,M301,P102,1053,967,6.9,23
2025-06-05,Night,Line3,M301,P102,1124,1004,7.16,10
2025-06-05,Day,Line3,M302,P103,986,911,6.67,45
2025-06-05,Night,Line3,M302,P103,1111,1031,7.44,34
2025-06-05,Day,Line3,M303,P102,953,868,7.29,26
2025-06-05,Night,Line3,M303,P103,950,806,7.81,30
2025-06-05,Day,Line3,M304,P103,1051,900,6.85,17
2025-06-05,Night,Line3,M304,P103,1081,952,7.81,11
2025-06-05,Day,Line4,M401,P104,1158,1102,6.78,42
2025-06-05,Night,Line4,M401,P104,954,861,7.66,21
2025-06-05,Day,Line4,M402,P101,871,779,7.04,34
2025-06-05,Night,Line4,M402,P101,955,887,7.78,22
2025-06-05,Day,Line4,M403,P103,1195,1209,7.85,23
2025-06-05,Night,Line4,M403,P103,1034,985,7.85,39
2025-06-05,Day,Line4,M404,P101,1181,1145,6.54,24
2025-06-05,Night,Line4,M404,P103,961,899,7.07,42
2025-06-06,Day,Line1,M101,P101,1008,958,6.91,10
2025-06-06,Night,Line1,M101,P102,942,900,6.95,31
2025-06-06,Day,Line1,M102,P102,1105,1023,7.59,34
2025-06-06,Night,Line1,M102,P103,1084,1085,7.84,35
2025-06-06,Day,Line1,M103,P102,1101,1022,7.9,40
2025-06-06,Night,Line1,M103,P103,1191,1141,6.9,25
2025-06-06,Day,Line1,M104,P101,1165,1084,6.71,16
2025-06-06,Night,Line1,M104,P101,865,817,6.95,13
2025-06-06,Day,Line2,M201,P101,990,972,7.73,10
2025-06-06,Night,Line2,M201,P103,1077,962,7.64,34
2025-06-06,Day,Line2,M202,P102,899,839,7.95,13
2025-06-06,Night,Line2,M202,P103,960,878,6.51,22
2025-06-06,Day,Line2,M203,P104,1040,991,7.92,14
2025-06-06,Night,Line2,M203,P103,1063,1008,7.01,11
2025-06-06,Day,Line2,M204,P103,867,878,7.38,17
2025-06-06,Night,Line2,M204,P103,922,852,6.98,26
2025-06-06,Day,Line3,M301,P104,954,916,6.56,17
2025-06-06,Night,Line3,M301,P101,1093,985,6.52,21
2025-06-06,Day,Line3,M302,P101,907,795,7.5,15
2025-06-06,Night,Line3,M302,P102,1083,959,6.82,45
2025-06-06,Day,Line3,M303,P103,988,859,7.32,11
2025-06-06,Night,Line3,M303,P104,882,777,6.67,19
2025-06-06,Day,Line3,M304,P102,883,793,6.66,35
2025-06-06,Night,Line3,M304,P104,865,774,7.26,12
2025-06-06,Day,Line4,M401,P104,1071,1048,7.92,39
2025-06-06,Night,Line4,M401,P104,939,881,7.67,10
2025-06-06,Day,Line4,M402,P101,1186,1103,7.03,14
2025-06-06,Night,Line4,M402,P103,994,1001,7.92,40
2025-06-06,Day,Line4,M403,P102,986,988,6.85,11
2025-06-06,Night,Line4,M403,P103,946,941,6.57,25
2025-06-06,Day,Line4,M404,P104,850,812,7.16,12
2025-06-06,Night,Line4,M404,P104,1136,1079,6.67,41
2025-06-07,Day,Line1,M101,P102,874,833,7.83,28
2025-06-07,Night,Line1,M101,P103,895,846,7.59,33
2025-06-07,Day,Line1,M102,P104,1091,1055,6.97,44
2025-06-07,Night,Line1,M102,P102,1041,940,6.77,33
2025-06-07,Day,Line1,M103,P102,1014,964,7.1,32
2025-06-07,Night,Line1,M103,P104,939,912,6.75,35
2025-06-07,Day,Line1,M104,P103,1089,1076,7.04,32
2025-06-07,Night,Line1,M104,P103,925,861,7.93,41
2025-06-07,Day,Line2,M201,P104,1034,1000,7.09,37
2025-06-07,Night,Line2,M201,P101,1158,1080,6.51,26
2025-06-07,Day,Line2,M202,P102,1020,999,7.7,32
2025-06-07,Night,Line2,M202,P104,1080,965,6.7,44
2025-06-07,Day,Line2,M203,P102,871,850,7.65,31
2025-06-07,Night,Line2,M203,P102,1156,1138,7.14,31
2025-06-07,Day,Line2,M204,P102,1143,1074,6.87,18
2025-06-07,Night,Line2,M204,P102,1052,1030,7.59,15
2025-06-07,Day,Line3,M301,P104,907,833,7.02,42
2025-06-07,Night,Line3,M301,P101,1116,991,7.88,16
2025-06-07,Day,Line3,M302,P101,980,882,7.88,45
2025-06-07,Night,Line3,M302,P102,966,899,7.18,31
2025-06-07,Day,Line3,M303,P104,909,821,6.84,30
2025-06-07,Night,Line3,M303,P103,1130,1062,6.8,35
2025-06-07,Day,Line3,M304,P104,962,919,7.41,32
2025-06-07,Night,Line3,M304,P104,904,792,7.53,24
2025-06-07,Day,Line4,M401,P104,929,887,6.57,22
2025-06-07,Night,Line4,M401,P101,1108,981,7.73,16
2025-06-07,Day,Line4,M402,P104,923,885,6.52,14
2025-06-07,Night,Line4,M402,P103,973,917,6.75,35
2025-06-07,Day,Line4,M403,P103,957,952,7.68,44
2025-06-07,Night,Line4,M403,P101,947,935,6.88,11
2025-06-07,Day,Line4,M404,P101,865,850,6.98,28
2025-06-07,Night,Line4,M404,P101,956,929,7.32,21
2025-06-08,Day,Line1,M101,P101,884,844,7.82,26
2025-06-08,Night,Line1,M101,P104,910,823,7.13,37
2025-06-08,Day,Line1,M102,P103,1188,1151,6.79,35
2025-06-08,Night,Line1,M102,P101,1155,1125,7.37,29
2025-06-08,Day,Line1,M103,P103,1048,926,6.68,33
2025-06-08,Night,Line1,M103,P102,1005,949,7.13,37
2025-06-08,Day,Line1,M104,P104,1175,1068,7.89,12
2025-06-08,Night,Line1,M104,P104,866,794,7.06,41
2025-06-08,Day,Line2,M201,P103,1029,993,7.56,11
2025-06-08,Night,Line2,M201,P103,1092,1079,6.89,34
2025-06-08,Day,Line2,M202,P101,1066,1024,7.75,32
2025-06-08,Night,Line2,M202,P104,863,829,7.05,34
2025-06-08,Day,Line2,M203,P101,1099,1064,6.51,15
2025-06-08,Night,Line2,M203,P104,979,900,7.21,44
2025-06-08,Day,Line2,M204,P101,892,869,7.97,25
2025-06-08,Night,Line2,M204,P101,1082,978,7.2,34
2025-06-08,Day,Line3,M301,P103,973,886,7.24,40
2025-06-08,Night,Line3,M301,P101,1015,944,7.9,29
2025-06-08,Day,Line3,M302,P104,960,879,6.94,36
2025-06-08,Night,Line3,M302,P101,855,768,7.32,18
2025-06-08,Day,Line3,M303,P101,1109,999,7.23,38
2025-06-08,Night,Line3,M303,P101,1107,935,7.75,21
2025-06-08,Day,Line3,M304,P104,990,895,6.53,34
2025-06-08,Night,Line3,M304,P101,979,897,7.79,17
2025-06-08,Day,Line4,M401,P104,939,913,6.54,38
